date,debit_L_s
2017-07-06,2810.6836981154847
2017-07-07,2749.5916639790407
2017-07-08,2791.7148960762884
2017-07-09,2826.1423718731166
2017-07-10,2878.7897859270365
2017-07-11,2844.1368943426346
2017-07-12,2745.6826706617753
2017-07-13,2591.1649893510917
2017-07-14,2777.350872629724
2017-07-15,2667.922384479051
2017-07-16,2523.486412001604
2017-07-17,2483.8347986312806
2017-07-18,2605.1015396273683
2017-07-19,2592.6078525627604
2017-07-20,2614.71218039699
2017-07-21,2385.416561567933
2017-07-22,2676.5993158536144
2017-07-23,2276.2349608848217
2017-07-24,2430.9554692546385
2017-07-25,2545.9216977533515
2017-07-26,2492.013472951349
2017-07-27,2267.038991633942
2017-07-28,2401.371472243025
2017-07-29,2440.652209705256
2017-07-30,2367.913615879117
2017-07-31,2171.6235124089403
2017-08-01,2416.045073636035
2017-08-02,2061.409898201491
2017-08-03,2207.3675280066286
2017-08-04,2073.041472451955
2017-08-05,2115.820817836353
2017-08-06,2103.9458086809173
2017-08-07,2166.1809432596147
2017-08-08,1967.5078215681222
2017-08-09,2096.1928991096297
2017-08-10,2184.5293313967363
2017-08-11,2041.7122705255738
2017-08-12,2068.713916084467
2017-08-13,2037.7993394233952
2017-08-14,1900.098510910124
2017-08-15,1919.0358368187315
2017-08-16,1942.6813200310514
2017-08-17,1967.711112575137
2017-08-18,2106.5298362341596
2017-08-19,2048.72580801057
2017-08-20,1819.8838005056148
2017-08-21,1806.3456927758655
2017-08-22,1731.0448092259876
2017-08-23,1583.7554114377363
2017-08-24,1933.3723180208463
2017-08-25,1839.2709989343768
2017-08-26,1574.030240768157
2017-08-27,1757.232645742517
2017-08-28,1979.537479535436
2017-08-29,1777.0549798873517
2017-08-30,1765.3246637107914
2017-08-31,1721.8338806857316
2017-09-01,1611.0196028985251
2017-09-02,1557.6585528824155
2017-09-03,1579.9602921381095
2017-09-04,1667.295811780216
2017-09-05,1616.890207775103
2017-09-06,1700.9040405029941
2017-09-07,1798.048427348825
2017-09-08,1670.5577963367273
2017-09-09,1685.798756461624
2017-09-10,1556.236036228216
2017-09-11,1452.1250657028472
2017-09-12,1793.963378569882
2017-09-13,1640.4773920318034
2017-09-14,1679.3320463306202
2017-09-15,1514.3824718470312
2017-09-16,1373.925186079925
2017-09-17,1673.118146615126
2017-09-18,1315.3929808745622
2017-09-19,1511.197217502492
2017-09-20,1468.810384207396
2017-09-21,1540.8893910419363
2017-09-22,1596.3987504904426
2017-09-23,1593.738326493142
2017-09-24,1294.3135850241065
2017-09-25,1604.6663170161637
2017-09-26,1308.814021651837
2017-09-27,1568.2393030608475
2017-09-28,1453.7654064112585
2017-09-29,1381.9535317916266
2017-09-30,1442.7729705309268
2017-10-01,1362.347457560927
2017-10-02,1495.4047727922214
2017-10-03,1592.8532596069288
2017-10-04,1579.8575946682934
2017-10-05,1504.6572335837814
2017-10-06,1613.9237237331251
2017-10-07,1556.0199479755263
2017-10-08,1726.7094582684708
2017-10-09,1563.7643170020167
2017-10-10,1454.531308568654
2017-10-11,1489.7739405389639
2017-10-12,1446.7673314025867
2017-10-13,1499.3609834221945
2017-10-14,1519.8161588029839
2017-10-15,1610.125372060374
2017-10-16,1626.1610039196419
2017-10-17,1559.0534491065685
2017-10-18,1604.0846969325423
2017-10-19,1493.6664266544306
2017-10-20,1520.9046198117874
2017-10-21,1334.7403935559973
2017-10-22,1515.0658029085257
2017-10-23,1552.7600990270864
2017-10-24,1874.310042053775
2017-10-25,1485.6602730708578
2017-10-26,1640.4768236434904
2017-10-27,1610.981633959613
2017-10-28,1495.6584342029705
2017-10-29,1694.488403924696
2017-10-30,1681.3471822577633
2017-10-31,1544.1123520258825
2017-11-01,1468.4887656703854
2017-11-02,1713.0377595048008
2017-11-03,1587.1459016624503
2017-11-04,1815.3345379335713
2017-11-05,1733.3135952470707
2017-11-06,1830.5879621056129
2017-11-07,1760.7350246142103
2017-11-08,1964.4136970232225
2017-11-09,1893.9596631726013
2017-11-10,1995.397689309001
2017-11-11,1869.0432866395472
2017-11-12,1770.1350991477898
2017-11-13,1747.369984998312
2017-11-14,1858.2604430599372
2017-11-15,1957.093243707515
2017-11-16,1881.8240761788686
2017-11-17,2214.508538270582
2017-11-18,1977.17095852539
2017-11-19,2049.92003689941
2017-11-20,2031.3505373191388
2017-11-21,1914.6768925129813
2017-11-22,2170.9031933336987
2017-11-23,2149.6378887453507
2017-11-24,2192.521644490671
2017-11-25,2030.2644588778637
2017-11-26,2148.6563194159003
2017-11-27,2164.2649993601117
2017-11-28,2309.396008894729
2017-11-29,2071.1207166512004
2017-11-30,2302.992814263503
2017-12-01,2386.352454665729
2017-12-02,2236.8340830691645
2017-12-03,2219.533054795626
2017-12-04,2460.963244677679
2017-12-05,2373.9644607564383
2017-12-06,2487.8623499880773
2017-12-07,2473.2429319161747
2017-12-08,2529.4322601939407
2017-12-09,2425.6507754870513
2017-12-10,2251.5835488022058
2017-12-11,2553.5244776747213
2017-12-12,2447.1265072836013
2017-12-13,2604.8307945321258
2017-12-14,2512.5594249374735
2017-12-15,2757.7869686378176
2017-12-16,2591.0227737948267
2017-12-17,2726.129487925927
2017-12-18,2780.023431488756
2017-12-19,2683.588157128736
2017-12-20,2750.404475034226
2017-12-21,2740.704255228771
2017-12-22,2673.025923664684
2017-12-23,2944.0067032324064
2017-12-24,2725.0116990577762
2017-12-25,2683.8947880952373
2017-12-26,2817.859618614714
2017-12-27,2908.479810433475
2017-12-28,2927.678025620578
2017-12-29,2911.6493664599207
2017-12-30,2925.656439099399
2017-12-31,2778.2179340602643
2018-01-01,3093.8612362173185
2018-01-02,3233.3100140216197
2018-01-03,3006.3494735047657
2018-01-04,2922.067194412478
2018-01-05,3208.948930815682
2018-01-06,3140.3665981337813
2018-01-07,2774.496394453101
2018-01-08,3131.7854877158165
2018-01-09,3085.052953157022
2018-01-10,3139.3445554517784
2018-01-11,3490.404824481489
2018-01-12,3412.7422185133073
2018-01-13,3320.2998648158546
2018-01-14,3363.618098437725
2018-01-15,3549.325878870438
2018-01-16,3299.317624776042
2018-01-17,3513.6066053826576
2018-01-18,3396.3211705838585
2018-01-19,3572.958576198504
2018-01-20,3534.178078041141
2018-01-21,3458.6890081095303
2018-01-22,3669.4547395973614
2018-01-23,3639.828610008863
2018-01-24,3797.2962246080356
2018-01-25,3589.2387178980466
2018-01-26,3668.8203678532773
2018-01-27,3606.468742550352
2018-01-28,3826.574474625032
2018-01-29,3645.136004195692
2018-01-30,3744.1716642674287
2018-01-31,3902.8820377662405
2018-02-01,3844.8766386038315
2018-02-02,3841.948008722879
2018-02-03,3861.0567721850944
2018-02-04,3889.9484206386683
2018-02-05,3942.8655687534447
2018-02-06,3865.3107389526
2018-02-07,3711.7648902892333
2018-02-08,4075.5111197875553
2018-02-09,3847.9886077528436
2018-02-10,4167.619185068726
2018-02-11,4026.283566833157
2018-02-12,4344.586249802296
2018-02-13,4156.6994555208075
2018-02-14,4097.142597084635
2018-02-15,4166.863272619301
2018-02-16,3945.0148854182758
2018-02-17,4125.233241775354
2018-02-18,4086.4895247041845
2018-02-19,4142.758006029039
2018-02-20,3945.185248454475
2018-02-21,3945.773300022893
2018-02-22,4263.4136413817805
2018-02-23,4209.055696794145
2018-02-24,4173.11902207007
2018-02-25,4223.981567108595
2018-02-26,4180.376874326341
2018-02-27,4212.0746864039465
2018-02-28,4346.4022862427855
2018-03-01,4264.369728983944
2018-03-02,4374.079804159528
2018-03-03,4240.662594597648
2018-03-04,4138.30149959711
2018-03-05,4269.462626039529
2018-03-06,4334.229909547588
2018-03-07,4243.720583027076
2018-03-08,4330.091038821799
2018-03-09,4328.148396550245
2018-03-10,4486.420559487134
2018-03-11,4486.8784440492955
2018-03-12,4522.1491746521915
2018-03-13,4337.444873579854
2018-03-14,4460.3048878984855
2018-03-15,4566.552051743557
2018-03-16,4458.613381089167
2018-03-17,4439.718813350541
2018-03-18,4373.933398695873
2018-03-19,4546.215410649926
2018-03-20,4483.4976667718265
2018-03-21,4574.255116309298
2018-03-22,4459.525411654669
2018-03-23,4693.582941928248
2018-03-24,4480.7333768733515
2018-03-25,4359.411044959816
2018-03-26,4511.092812714491
2018-03-27,4542.574198968852
2018-03-28,4627.856417889535
2018-03-29,4446.878903293646
2018-03-30,4441.227173839216
2018-03-31,4470.3473637617635
2018-04-01,4457.860613876062
2018-04-02,4278.771155292357
2018-04-03,4572.457574475734
2018-04-04,4626.812561474455
2018-04-05,4416.632151262926
2018-04-06,4391.536768057065
2018-04-07,4476.780234595547
2018-04-08,4404.272692341183
2018-04-09,4567.741257900467
2018-04-10,4417.831958082837
2018-04-11,4541.834802947268
2018-04-12,4345.323718032514
2018-04-13,4322.760920294218
2018-04-14,4302.92172621382
2018-04-15,4311.00774639403
2018-04-16,4496.331853723995
2018-04-17,4532.8691011829405
2018-04-18,4453.332880322655
2018-04-19,4452.968847969875
2018-04-20,4194.400069240907
2018-04-21,4529.770401244985
2018-04-22,4277.932345566557
2018-04-23,4531.436794104467
2018-04-24,4637.076952019999
2018-04-25,4383.4993546542555
2018-04-26,4431.057684075078
2018-04-27,4419.908299816379
2018-04-28,4208.713674472125
2018-04-29,4216.185646425043
2018-04-30,4249.689903333678
2018-05-01,4324.290859657855
2018-05-02,4382.620667458637
2018-05-03,4294.524639971925
2018-05-04,4382.8469247121775
2018-05-05,4202.538817068765
2018-05-06,4094.8104726462693
2018-05-07,4229.167028358138
2018-05-08,4205.387455297254
2018-05-09,4049.2132134273816
2018-05-10,4286.119544236647
2018-05-11,4065.355878243525
2018-05-12,4072.8387995615367
2018-05-13,4153.6947533618295
2018-05-14,4002.7165751165667
2018-05-15,4160.140739081178
2018-05-16,4118.584704242222
2018-05-17,4107.388344199272
2018-05-18,4041.94111745423
2018-05-19,3974.555136458838
2018-05-20,3926.268633825843
2018-05-21,4017.101312424754
2018-05-22,4106.8918629658165
2018-05-23,4027.3321452170185
2018-05-24,3964.585357816655
2018-05-25,4009.411233836978
2018-05-26,4022.7786163051665
2018-05-27,3735.817361767926
2018-05-28,3839.7775015951916
2018-05-29,3948.5371341149366
2018-05-30,3734.398106586903
2018-05-31,3731.429461936895
2018-06-01,3820.860645997254
2018-06-02,3712.554730558381
2018-06-03,3837.1001853867074
2018-06-04,3658.0940178048586
2018-06-05,3728.7225943966005
2018-06-06,3902.578764694464
2018-06-07,3739.0547073529033
2018-06-08,3457.9263526907057
2018-06-09,3466.4042356009013
2018-06-10,3445.9203743697904
2018-06-11,3520.2571578350025
2018-06-12,3356.9427505845524
2018-06-13,3533.876992508019
2018-06-14,3629.0608593730008
2018-06-15,3587.8669027527862
2018-06-16,3324.0464726939445
2018-06-17,3348.369047929468
2018-06-18,3320.9960396369815
2018-06-19,3241.652852456956
2018-06-20,3475.534960448231
2018-06-21,3205.109181055254
2018-06-22,3135.6381086913116
2018-06-23,3261.52447685318
2018-06-24,3233.1305834606583
2018-06-25,3329.727882750765
2018-06-26,3304.9370336666916
2018-06-27,3102.6290270860445
2018-06-28,2880.5596725983546
2018-06-29,3138.982939445939
2018-06-30,3126.483439200738
2018-07-01,3201.877453736825
2018-07-02,2830.3934174100273
2018-07-03,2846.1550969137356
2018-07-04,3099.1910183225955
2018-07-05,3080.4401465374467
2018-07-06,3020.9357596605805
2018-07-07,2859.5539646353395
2018-07-08,2968.1747787850677
2018-07-09,2753.3117361200907
2018-07-10,2656.7049272908193
2018-07-11,2752.157964673192
2018-07-12,2743.450356883966
2018-07-13,2789.8643362359544
2018-07-14,2793.812566753251
2018-07-15,2475.908006845023
2018-07-16,2660.0763580016855
2018-07-17,2655.8191352117738
2018-07-18,2451.3968777553046
2018-07-19,2528.822552551109
2018-07-20,2536.9209170903873
2018-07-21,2552.2013350297107
2018-07-22,2394.1166484861715
2018-07-23,2396.3036542986297
2018-07-24,2320.8650540804742
2018-07-25,2444.574860020796
2018-07-26,2351.9288593451693
2018-07-27,2302.2211447329237
2018-07-28,2404.560358974004
2018-07-29,2298.4817171818627
2018-07-30,2170.2693685082018
2018-07-31,2386.2807609453534
2018-08-01,2347.211620801705
2018-08-02,2272.290647380871
2018-08-03,2097.2934637582784
2018-08-04,2294.7633059357254
2018-08-05,2099.8282798908563
2018-08-06,1947.5023484966791
2018-08-07,2104.4686962906126
2018-08-08,2280.634176740106
2018-08-09,2030.3007675366716
2018-08-10,2115.710930296261
2018-08-11,2175.5273868039276
2018-08-12,2035.0500584849767
2018-08-13,1964.8830189414646
2018-08-14,1978.96185675697
2018-08-15,2018.0543172043226
2018-08-16,1888.5012871274007
2018-08-17,1957.6473164258502
2018-08-18,1960.9422629218002
2018-08-19,1848.649586366319
2018-08-20,1942.6917519078172
2018-08-21,1909.7620167893326
2018-08-22,1803.334426715668
2018-08-23,1801.3698063782845
2018-08-24,1815.6468463827637
2018-08-25,1773.714988578156
2018-08-26,1752.5178871349349
2018-08-27,1655.4041550835063
2018-08-28,1755.4309231458412
2018-08-29,1804.9498240500966
2018-08-30,1781.6336066570695
2018-08-31,1620.6034930009369
2018-09-01,1747.5339394024325
2018-09-02,1739.971379524502
2018-09-03,1573.2421377210935
2018-09-04,1707.2653272490086
2018-09-05,1625.8230685860917
2018-09-06,1594.9535913042978
2018-09-07,1645.3360662176865
2018-09-08,1590.6919823956298
2018-09-09,1377.7999342728524
2018-09-10,1613.9389511256472
2018-09-11,1471.3561708814925
2018-09-12,1566.0086684680325
2018-09-13,1635.6698243827586
2018-09-14,1535.9813109615409
2018-09-15,1507.359595274821
2018-09-16,1559.046996915731
2018-09-17,1588.6641318442955
2018-09-18,1449.117065055312
2018-09-19,1464.1340201765547
2018-09-20,1572.3930967735594
2018-09-21,1677.959250966269
2018-09-22,1513.4034049248887
2018-09-23,1597.5513772126642
2018-09-24,1432.2548456310365
2018-09-25,1504.3513140671787
2018-09-26,1508.167227378287
2018-09-27,1370.1589584367314
2018-09-28,1495.4415320861997
2018-09-29,1477.366638243559
2018-09-30,1240.1347624061418
2018-10-01,1485.7590151063284
2018-10-02,1523.9664778342446
2018-10-03,1519.0126085076354
2018-10-04,1527.6536410197166
2018-10-05,1385.9554729849542
2018-10-06,1425.259576215505
2018-10-07,1481.7305502401032
2018-10-08,1417.0516786921041
2018-10-09,1460.076997058168
2018-10-10,1632.146206854823
2018-10-11,1426.570402541882
2018-10-12,1485.1164882519333
2018-10-13,1706.8156236212876
2018-10-14,1516.7738684682947
2018-10-15,1436.5094647594747
2018-10-16,1568.5918024935186
2018-10-17,1568.0288104742222
2018-10-18,1571.4776151569806
2018-10-19,1400.7809775634146
2018-10-20,1602.4034989064373
2018-10-21,1620.8640850551394
2018-10-22,1797.2454356255882
2018-10-23,1670.35283710606
2018-10-24,1570.1327666588586
2018-10-25,1655.286948262043
2018-10-26,1701.6171126859524
2018-10-27,1632.165742285468
2018-10-28,1654.2947476570694
2018-10-29,1806.341054612383
2018-10-30,1731.9219908766725
2018-10-31,1747.6287520080418
2018-11-01,1614.4432031486135
2018-11-02,1766.3909206048706
2018-11-03,1549.9372287896726
2018-11-04,1874.6283652272082
2018-11-05,1721.9410464125854
2018-11-06,1845.9096569294948
2018-11-07,1936.9292211333122
2018-11-08,1707.236395725046
2018-11-09,1945.5805726196247
2018-11-10,1870.0013433625816
2018-11-11,1978.5037941798787
2018-11-12,1845.8629398854578
2018-11-13,1830.929984717665
2018-11-14,2045.1253115540321
2018-11-15,1976.8916289112306
2018-11-16,1958.6002912328095
2018-11-17,1859.0899265831042
2018-11-18,2121.821946926146
2018-11-19,1977.4787963330064
2018-11-20,2008.2750260159253
2018-11-21,1981.3129691093234
2018-11-22,2070.7202505717983
2018-11-23,2148.4874416110924
2018-11-24,2104.1904383751585
2018-11-25,2122.2778235266446
2018-11-26,2097.402005640562
2018-11-27,2320.198478616866
2018-11-28,2354.641689065619
2018-11-29,2187.2822707655664
2018-11-30,2151.1705694700745
2018-12-01,2286.067969325756
2018-12-02,2123.008436612152
2018-12-03,2329.3051787591744
2018-12-04,2354.5339025181033
2018-12-05,2366.9223545887467
2018-12-06,2531.0458634187207
2018-12-07,2578.354970925726
2018-12-08,2465.4534794613246
2018-12-09,2409.8182747313435
2018-12-10,2570.59653962001
2018-12-11,2605.6975719084653
2018-12-12,2399.864160399188
2018-12-13,2470.2047668487135
2018-12-14,2541.140033817673
2018-12-15,2427.65331493013
2018-12-16,2506.517347332535
2018-12-17,2802.1901583842177
2018-12-18,2542.116519489234
2018-12-19,2774.5148921450027
2018-12-20,2637.408135598199
2018-12-21,2839.795574199858
2018-12-22,2799.3065674298364
2018-12-23,2881.6229908831424
2018-12-24,2682.1148164229985
2018-12-25,2872.8607792083917
2018-12-26,2814.144724748613
2018-12-27,2971.0399285422623
2018-12-28,2991.8892763173567
2018-12-29,2964.0974856403586
2018-12-30,2960.5517308566837
2018-12-31,2997.6823917506135
2019-01-01,3055.722501142119
2019-01-02,3006.6730048595546
2019-01-03,3039.556458521416
2019-01-04,3044.9418287042795
2019-01-05,3030.336018748404
2019-01-06,3262.0655811354072
2019-01-07,3055.3283324030153
2019-01-08,3338.4167710281613
2019-01-09,3305.803210451594
2019-01-10,3093.627229503616
2019-01-11,3106.8751425178675
2019-01-12,3314.493725009319
2019-01-13,3232.5715199656943
2019-01-14,3376.0673695612436
2019-01-15,3480.708644164602
2019-01-16,3447.374653296791
2019-01-17,3415.8304384192356
2019-01-18,3443.762252228823
2019-01-19,3630.917987031088
2019-01-20,3475.2821326825406
2019-01-21,3705.7568288505017
2019-01-22,3760.294297716294
2019-01-23,3547.9509289545026
2019-01-24,3637.039854320185
2019-01-25,3800.3206487394664
2019-01-26,3587.138677080765
2019-01-27,3721.298916245634
2019-01-28,3805.7111954320726
2019-01-29,3623.413148016979
2019-01-30,3784.6277398421353
2019-01-31,3783.5393900824674
2019-02-01,3741.296446272292
2019-02-02,3966.6859109849047
2019-02-03,3823.5410792140806
2019-02-04,4082.5436442261157
2019-02-05,3950.108142960482
2019-02-06,3831.645903519591
2019-02-07,3947.4812894169004
2019-02-08,3866.7966195898625
2019-02-09,4042.5438115716424
2019-02-10,4046.8087378678747
2019-02-11,3884.8233029863873
2019-02-12,3980.131431818006
2019-02-13,4086.2025404266083
2019-02-14,4064.105566256356
2019-02-15,3980.5596451571205
2019-02-16,4201.401651385631
2019-02-17,4245.691136490183
2019-02-18,3983.577289325149
2019-02-19,4290.372273076389
2019-02-20,3961.9748711880097
2019-02-21,4164.592859993078
2019-02-22,4128.4289572731295
2019-02-23,4154.778523995579
2019-02-24,4241.841630147124
2019-02-25,4124.642826379269
2019-02-26,4243.061012581171
2019-02-27,4432.141015461483
2019-02-28,4325.4842910395655
2019-03-01,4440.1820892330825
2019-03-02,4392.119965201
2019-03-03,4160.966255215427
2019-03-04,4506.2781515041015
2019-03-05,4427.896734901437
2019-03-06,4420.146309219556
2019-03-07,4329.9996710639025
2019-03-08,4326.45151435133
2019-03-09,4285.1338454401075
2019-03-10,4382.929710317325
2019-03-11,4418.379173190291
2019-03-12,4400.905085353862
2019-03-13,4409.900842341974
2019-03-14,4242.747146801088
2019-03-15,4366.794069046823
2019-03-16,4370.545105979419
2019-03-17,4483.844873215954
2019-03-18,4416.760159578596
2019-03-19,4422.765901129461
2019-03-20,4481.051168336925
2019-03-21,4431.10217211879
2019-03-22,4454.394438757958
2019-03-23,4593.32459666804
2019-03-24,4474.163231019732
2019-03-25,4404.951363498123
2019-03-26,4554.745873654678
2019-03-27,4577.124993900727
2019-03-28,4562.259180166175
2019-03-29,4374.116485037879
2019-03-30,4595.88663086282
2019-03-31,4509.301920142024
2019-04-01,4518.00819940765
2019-04-02,4513.754528739663
2019-04-03,4549.554763621286
2019-04-04,4551.485266461097
2019-04-05,4645.995885100245
2019-04-06,4524.901058626129
2019-04-07,4490.520590338348
2019-04-08,4558.71233501376
2019-04-09,4482.772290887075
2019-04-10,4595.573827477944
2019-04-11,4500.678590677522
2019-04-12,4553.368293551561
2019-04-13,4426.245301651099
2019-04-14,4567.184855889533
2019-04-15,4525.804637599195
2019-04-16,4376.871964763163
2019-04-17,4415.877716486765
2019-04-18,4453.52062067512
2019-04-19,4309.854425661969
2019-04-20,4324.263664309288
2019-04-21,4468.292285752012
2019-04-22,4461.118857590529
2019-04-23,4533.175094901464
2019-04-24,4268.89212741367
2019-04-25,4347.726512265876
2019-04-26,4176.421803850913
2019-04-27,4530.987041554875
2019-04-28,4222.422569776142
2019-04-29,4314.802186949016
2019-04-30,4512.911343711833
2019-05-01,4452.111768500609
2019-05-02,4217.313239414655
2019-05-03,4505.9759349117585
2019-05-04,4317.600514596316
2019-05-05,4160.308185936383
2019-05-06,4270.701986839915
2019-05-07,4292.407226632225
2019-05-08,4276.148952569497
2019-05-09,3994.0594904192317
2019-05-10,4361.602904297712
2019-05-11,4012.183251077896
2019-05-12,4130.056078781326
2019-05-13,4272.626804966284
2019-05-14,4154.834356653206
2019-05-15,4095.7714408454663
2019-05-16,4022.738545895814
2019-05-17,4119.126288861903
2019-05-18,4178.622109153376
2019-05-19,3973.0443644418197
2019-05-20,4048.3872558638895
2019-05-21,3952.040761305552
2019-05-22,3928.055398649197
2019-05-23,3747.9590980474704
2019-05-24,3953.8175980919846
2019-05-25,3999.47583315765
2019-05-26,3873.6942749051173
2019-05-27,3968.940995643724
2019-05-28,3863.6218043843346
2019-05-29,3944.124891524194
2019-05-30,3818.614426306817
2019-05-31,3747.173187648739
2019-06-01,3712.472155649638
2019-06-02,3747.2307868460603
2019-06-03,3744.022675135178
2019-06-04,3617.376042702275
2019-06-05,3655.5432931166083
2019-06-06,3518.023076707904
2019-06-07,3493.804452948119
2019-06-08,3662.419803704667
2019-06-09,3611.547394298108
2019-06-10,3638.0735622024354
2019-06-11,3542.168631261455
2019-06-12,3528.2148457518783
2019-06-13,3657.1294883013284
2019-06-14,3374.6848718703786
2019-06-15,3458.457827842508
2019-06-16,3557.5443801086562
2019-06-17,3576.8540658451757
2019-06-18,3410.1449963231235
2019-06-19,3320.0120060220916
2019-06-20,3203.7647676337792
2019-06-21,3264.568319605988
2019-06-22,3268.7425843191136
2019-06-23,3230.235079378918
2019-06-24,3251.437063401391
2019-06-25,3231.7597256116
2019-06-26,3106.121412094257
2019-06-27,3039.7341306466237
2019-06-28,3071.668940153218
2019-06-29,3115.6136183801964
2019-06-30,3204.7933839165858
2019-07-01,2865.2831763948943
2019-07-02,3098.8180884163894
2019-07-03,2942.645923229491
2019-07-04,3049.401399962201
2019-07-05,3099.0522773313296
2019-07-06,2940.360989947039
2019-07-07,2756.9927118397327
2019-07-08,2800.658170407819
2019-07-09,2849.723949762837
2019-07-10,2757.6539929622622
2019-07-11,2757.0872218396626
2019-07-12,2663.9277782577633
2019-07-13,2691.422880468654
2019-07-14,2627.5598386111374
2019-07-15,2744.245291757499
2019-07-16,2666.259374948894
2019-07-17,2682.730550323247
2019-07-18,2430.855963059492
2019-07-19,2519.089568764504
2019-07-20,2466.523371043117
2019-07-21,2471.851387134776
2019-07-22,2404.8999974692197
2019-07-23,2395.3704771207667
2019-07-24,2591.2664744555746
2019-07-25,2390.905513720714
2019-07-26,2272.917039241115
2019-07-27,2341.2531644487144
2019-07-28,2561.1400692206016
2019-07-29,2390.5829511789043
2019-07-30,2211.337101321678
2019-07-31,2253.4462464230073
2019-08-01,2247.905442516265
2019-08-02,2235.849575483925
2019-08-03,2033.4881020032285
2019-08-04,2098.0670250789076
2019-08-05,2150.753150363482
2019-08-06,1980.9739077285658
2019-08-07,2106.9023191590736
2019-08-08,2110.3851284848975
2019-08-09,2157.0262134064355
2019-08-10,2164.1600922018088
2019-08-11,2025.091147148634
2019-08-12,2044.6390250475679
2019-08-13,2068.379457307298
2019-08-14,2081.3700799041217
2019-08-15,1972.9559549730586
2019-08-16,1875.6634886592935
2019-08-17,1985.7703545481668
2019-08-18,1992.764723515811
2019-08-19,1907.961835308957
2019-08-20,1931.3891058018369
2019-08-21,2011.8607082059389
2019-08-22,1795.3676659153039
2019-08-23,1760.311329357786
2019-08-24,1707.9305322195873
2019-08-25,1829.3940718137944
2019-08-26,1871.3828188093175
2019-08-27,1717.9641703971613
2019-08-28,1924.6933894772292
2019-08-29,1682.4857774860795
2019-08-30,1750.188545525908
2019-08-31,1700.2890632093738
2019-09-01,1830.4997760911697
2019-09-02,1625.8606832847784
2019-09-03,1831.1681378435994
2019-09-04,1645.583134097626
2019-09-05,1523.0196358119038
2019-09-06,1585.6788691906718
2019-09-07,1614.1443898609666
2019-09-08,1779.7152491292804
2019-09-09,1563.9354315127268
2019-09-10,1599.420998414159
2019-09-11,1789.4553787376312
2019-09-12,1597.7668874535675
2019-09-13,1514.5927177600452
2019-09-14,1496.3477305902907
2019-09-15,1410.675946142413
2019-09-16,1586.4803205862413
2019-09-17,1661.6568312300576
2019-09-18,1505.272774348518
2019-09-19,1433.487568544071
2019-09-20,1555.1762231902073
2019-09-21,1524.8008232953525
2019-09-22,1506.2954633016548
2019-09-23,1558.5220918080745
2019-09-24,1515.1426973023595
2019-09-25,1474.1311362447373
2019-09-26,1601.880556185238
2019-09-27,1327.0397935110955
2019-09-28,1394.505236393879
2019-09-29,1474.4512746352268
2019-09-30,1370.8339543777379
2019-10-01,1643.7914233968288
2019-10-02,1290.4082269024918
2019-10-03,1567.3931570798384
2019-10-04,1555.414458185994
2019-10-05,1535.2311858566472
2019-10-06,1545.1713314792123
2019-10-07,1452.338380650916
2019-10-08,1440.7582833123704
2019-10-09,1648.5427706299936
2019-10-10,1502.5018535952108
2019-10-11,1380.6084103439136
2019-10-12,1406.949197386376
2019-10-13,1382.9392526561646
2019-10-14,1561.497311586459
2019-10-15,1651.3179727876072
2019-10-16,1518.2616014205557
2019-10-17,1568.682183540743
2019-10-18,1514.0363166171326
2019-10-19,1655.5429201321479
2019-10-20,1662.968048261022
2019-10-21,1676.5122255892597
2019-10-22,1769.4211959103325
2019-10-23,1489.0880922828544
2019-10-24,1693.878131387874
2019-10-25,1479.0198416530295
2019-10-26,1707.821736299792
2019-10-27,1728.1303480133413
2019-10-28,1731.3541040433167
2019-10-29,1751.1027598562878
2019-10-30,1674.379592263609
2019-10-31,1639.2258530616496
2019-11-01,1786.339093831459
2019-11-02,1666.8774822365524
2019-11-03,1808.4280940765216
2019-11-04,1674.031702413255
2019-11-05,1801.865076262872
2019-11-06,1812.0564798197452
2019-11-07,1720.1729009538067
2019-11-08,1785.0417062597796
2019-11-09,1918.7792128802519
2019-11-10,1850.9132637706305
2019-11-11,1914.1491081845784
2019-11-12,1829.35596007333
2019-11-13,1909.697169672751
2019-11-14,1776.6333975649425
2019-11-15,1860.9497400116843
2019-11-16,2071.430326703546
2019-11-17,2023.1048425187155
2019-11-18,1991.3778482870161
2019-11-19,2022.3195328667962
2019-11-20,1900.7500689802803
2019-11-21,2087.90440293618
2019-11-22,1951.5829878761426
2019-11-23,2018.689783362723
2019-11-24,2174.3173741202913
2019-11-25,2058.8044547621016
2019-11-26,2100.852800793974
2019-11-27,2162.345727614914
2019-11-28,2201.4237664803886
2019-11-29,2340.8008774915547
2019-11-30,2073.2695648675226
2019-12-01,2218.4146934692667
2019-12-02,2335.2360531206737
2019-12-03,2255.4199526483903
2019-12-04,2287.0759019805328
2019-12-05,2270.1828721741194
2019-12-06,2341.2063510500284
2019-12-07,2455.2608058862866
2019-12-08,2535.2431570233493
2019-12-09,2474.3434440148726
2019-12-10,2595.717269542951
2019-12-11,2498.934201649415
2019-12-12,2356.5144606855138
2019-12-13,2609.595289127862
2019-12-14,2371.495891357661
2019-12-15,2581.7021527092866
2019-12-16,2611.9651359552718
